Date,Total,China_daily,US_daily,United_Kingdom_daily,Italy_daily,France_daily,Germany_daily,Spain_daily,Iran_daily,Total_daily,China_daily_7d,US_daily_7d,United_Kingdom_daily_7d,Italy_daily_7d,France_daily_7d,Germany_daily_7d,Spain_daily_7d,Iran_daily_7d,Total_daily_7d
2020-07-29,6063802,199.0,64128.0,804.0,288.0,1470.0,684.0,2031.0,2636.0,72240.0,209,64537,730,249,991,590,2156,2499,71960
2020-07-30,6142267,285.0,69244.0,848.0,382.0,1394.0,902.0,2789.0,2621.0,78465.0,227,64731,740,260,1014,637,2181,2499,72288
2020-07-31,6216185,141.0,64576.0,883.0,379.0,1303.0,870.0,3092.0,2674.0,73918.0,220,63220,756,278,1044,645,2300,2526,70990
2020-08-01,6278584,190.0,57580.0,769.0,295.0,62.0,955.0,0.0,2548.0,62399.0,214,62275,756,281,1041,670,2300,2559,70096
2020-08-02,6329780,174.0,47109.0,747.0,238.0,3.0,240.0,0.0,2685.0,51196.0,205,61027,756,279,1041,661,2300,2609,68877
2020-08-03,6387683,119.0,41686.0,939.0,159.0,3361.0,509.0,8532.0,2598.0,57903.0,189,58450,791,278,1165,685,2610,2633,66802
2020-08-04,6460689,126.0,61658.0,671.0,190.0,971.0,879.0,5760.0,2751.0,73006.0,176,57997,809,276,1223,720,3172,2645,67018
2020-08-05,6524575,146.0,54349.0,908.0,384.0,1708.0,741.0,2953.0,2697.0,63886.0,169,56600,824,290,1257,728,3304,2653,65825
2020-08-06,6595638,151.0,60180.0,963.0,401.0,1601.0,1045.0,4088.0,2634.0,71063.0,150,55305,840,292,1287,748,3489,2655,64767
2020-08-07,6668303,134.0,60587.0,901.0,552.0,2387.0,1147.0,4507.0,2450.0,72665.0,149,54736,843,317,1442,788,3691,2623,64588
2020-08-08,6736772,106.0,63933.0,766.0,347.0,70.0,1122.0,0.0,2125.0,68469.0,137,55643,842,324,1443,812,3691,2563,65455
2020-08-09,6795328,132.0,54267.0,1113.0,463.0,6.0,555.0,0.0,2020.0,58556.0,131,56666,894,357,1443,857,3691,2468,66507
2020-08-10,6864109,141.0,51617.0,818.0,259.0,4760.0,436.0,8618.0,2132.0,68781.0,134,58084,877,371,1643,846,3704,2401,68061
2020-08-11,6931045,67.0,56956.0,1150.0,412.0,1408.0,966.0,3632.0,2345.0,66936.0,125,57413,946,403,1706,859,3400,2343,67194
2020-08-12,6997418,105.0,55245.0,1035.0,476.0,2604.0,1226.0,3172.0,2510.0,66373.0,119,57541,964,416,1834,928,3431,2317,67549
2020-08-13,7065156,119.0,51657.0,1150.0,522.0,2670.0,1445.0,7550.0,2625.0,67738.0,115,56323,990,433,1986,985,3926,2315,67074
2020-08-14,7149755,98.0,70125.0,1459.0,574.0,2914.0,1449.0,5479.0,2501.0,84599.0,110,57686,1070,436,2062,1028,4064,2323,68779
2020-08-15,7210779,84.0,52396.0,1045.0,629.0,3210.0,1415.0,0.0,2245.0,61024.0,107,56038,1110,476,2510,1070,4064,2340,67715
2020-08-16,7252920,111.0,34662.0,1113.0,477.0,3020.0,625.0,0.0,2133.0,42141.0,104,53237,1110,478,2941,1080,4064,2356,65370
2020-08-17,7311622,102.0,37849.0,719.0,320.0,635.0,561.0,16269.0,2247.0,58702.0,98,51270,1096,487,2352,1098,5157,2372,63930
2020-08-18,7369118,70.0,44902.0,1115.0,401.0,2119.0,1390.0,5114.0,2385.0,57496.0,98,49548,1091,486,2453,1159,5369,2378,62582
2020-08-19,7430929,45.0,45884.0,828.0,642.0,3787.0,1510.0,6671.0,2444.0,61811.0,90,48211,1061,509,2622,1199,5869,2369,61930
2020-08-20,7493983,62.0,45131.0,1196.0,840.0,4800.0,1707.0,7039.0,2279.0,63054.0,82,47278,1068,555,2926,1237,5796,2319,61261
2020-08-21,7560386,69.0,47591.0,1061.0,947.0,4954.0,1427.0,8148.0,2206.0,66403.0,78,44059,1011,608,3218,1234,6177,2277,58662
2020-08-22,7616071,71.0,45675.0,1332.0,1071.0,3474.0,2034.0,0.0,2028.0,55685.0,76,43099,1052,671,3256,1322,6177,2246,57899
2020-08-23,7657927,56.0,31911.0,1050.0,1209.0,4735.0,782.0,0.0,2113.0,41856.0,68,42706,1043,776,3501,1344,6177,2243,57858
2020-08-24,7718141,49.0,33923.0,975.0,953.0,1976.0,711.0,19382.0,2245.0,60214.0,60,42145,1080,866,3692,1366,6622,2243,58074
2020-08-25,7777139,50.0,42674.0,1197.0,876.0,3593.0,1278.0,7117.0,2213.0,58998.0,57,41827,1091,934,3903,1350,6908,2218,58289
2020-08-26,7833169,41.0,42075.0,1146.0,1366.0,287.0,1576.0,7296.0,2243.0,56030.0,57,41283,1137,1037,3403,1359,6997,2190,57463
2020-08-27,7911269,48.0,50518.0,1544.0,1409.0,11226.0,1507.0,9658.0,2190.0,78100.0,55,42052,1186,1119,4321,1331,7372,2177,59612
2020-08-28,7981623,36.0,46471.0,1297.0,1460.0,7625.0,1571.0,9779.0,2115.0,70354.0,50,41892,1220,1192,4702,1351,7605,2164,60177
2020-08-29,8036157,34.0,43101.0,1111.0,1444.0,5460.0,1479.0,0.0,1905.0,54534.0,45,41525,1189,1245,4986,1272,7605,2146,60012
2020-08-30,8081364,36.0,34131.0,1754.0,1365.0,5382.0,785.0,0.0,1754.0,45207.0,42,41842,1289,1268,5078,1272,7605,2095,60491
2020-08-31,8146113,38.0,33363.0,1415.0,996.0,3113.0,610.0,23572.0,1642.0,64749.0,40,41762,1352,1274,5241,1258,8203,2009,61139
2020-09-01,8206565,53.0,41978.0,1327.0,975.0,5104.0,1218.0,8115.0,1682.0,60452.0,41,41662,1371,1288,5457,1249,8346,1933,61347
2020-09-02,8268188,39.0,39961.0,1515.0,1326.0,7087.0,1256.0,8581.0,1858.0,61623.0,41,41360,1423,1282,6428,1204,8529,1878,62146
2020-09-03,8335935,43.0,45141.0,1780.0,1397.0,7122.0,1311.0,8959.0,1994.0,67747.0,40,40592,1457,1280,5842,1176,8429,1850,60667
2020-09-04,8410846,46.0,48336.0,1982.0,1732.0,8860.0,1453.0,10476.0,2026.0,74911.0,41,40859,1555,1319,6018,1159,8529,1837,61318
2020-09-05,8469883,25.0,43625.0,1827.0,1694.0,8594.0,1378.0,0.0,1894.0,59037.0,40,40934,1657,1355,6466,1144,8529,1836,61961
2020-09-06,8513335,49.0,29119.0,2992.0,1296.0,7016.0,988.0,0.0,1992.0,43452.0,42,40218,1834,1345,6699,1173,8529,1870,61710
2020-09-07,8575827,36.0,24563.0,2951.0,1150.0,4266.0,814.0,26560.0,2152.0,62492.0,42,38960,2053,1367,6864,1203,8956,1943,61388
2020-09-08,8625948,20.0,26747.0,2482.0,1369.0,6738.0,1499.0,8964.0,2302.0,50121.0,37,36785,2218,1423,7098,1243,9077,2031,59912
2020-09-09,8684669,20.0,33638.0,2679.0,1430.0,8599.0,1176.0,8866.0,2313.0,58721.0,34,35881,2385,1438,7314,1231,9118,2096,59497
2020-09-10,8753171,42.0,39448.0,2934.0,1597.0,9762.0,1892.0,10764.0,2063.0,68502.0,34,35068,2550,1467,7691,1314,9376,2106,59605
2020-09-11,8828501,39.0,44623.0,3543.0,1616.0,9529.0,1484.0,12183.0,2313.0,75330.0,33,34538,2773,1450,7786,1319,9620,2147,59665
2020-09-12,8894227,30.0,45584.0,3505.0,1501.0,11337.0,1630.0,0.0,2139.0,65726.0,34,34817,3012,1423,8178,1355,9620,2182,60621
2020-09-13,8948795,99.0,40292.0,3339.0,1456.0,6345.0,948.0,0.0,2089.0,54568.0,41,36414,3062,1446,8082,1349,9620,2196,62209
2020-09-14,9022325,60.0,32565.0,2627.0,1008.0,6320.0,927.0,27404.0,2619.0,73530.0,44,37557,3016,1425,8376,1365,9740,2263,63785
2020-09-15,9085240,23.0,37178.0,3110.0,1229.0,7826.0,1407.0,9437.0,2705.0,62915.0,45,39047,3105,1405,8531,1352,9808,2320,65613
2020-09-16,9155367,32.0,38292.0,4009.0,1452.0,10267.0,1901.0,11193.0,2981.0,70127.0,46,39712,3295,1408,8769,1456,10140,2416,67243
2020-09-17,9232270,55.0,45318.0,3408.0,1583.0,10239.0,2194.0,11291.0,2815.0,76903.0,48,40550,3363,1406,8838,1499,10215,2523,68443
2020-09-18,9321316,35.0,50186.0,4331.0,1907.0,13233.0,1916.0,14389.0,3049.0,89046.0,48,41345,3476,1448,9367,1560,10531,2628,70402
2020-09-19,9391909,47.0,45777.0,4430.0,1637.0,13560.0,2297.0,0.0,2845.0,70593.0,50,41373,3608,1467,9684,1656,10531,2729,71097
2020-09-20,9454041,56.0,41610.0,3901.0,1587.0,10536.0,1345.0,0.0,3097.0,62132.0,44,41561,3688,1486,10283,1712,10531,2873,72178
2020-09-21,9533075,37.0,32044.0,4373.0,1350.0,5539.0,922.0,31428.0,3341.0,79034.0,41,41486,3937,1535,10171,1712,11105,2976,72964
2020-09-22,9604124,33.0,38272.0,4937.0,1391.0,10084.0,1821.0,10799.0,3712.0,71049.0,42,41643,4198,1558,10494,1771,11300,3120,74126
2020-09-23,9682990,25.0,41119.0,6187.0,1640.0,13232.0,1769.0,11289.0,3605.0,78866.0,41,42047,4510,1585,10918,1752,11314,3209,75375
2020-09-24,9772563,35.0,48881.0,6645.0,1786.0,15909.0,2143.0,10653.0,3521.0,89573.0,38,42556,4972,1614,11728,1745,11223,3310,77185
2020-09-25,9862615,34.0,47137.0,6877.0,1912.0,16104.0,2153.0,12272.0,3563.0,90052.0,38,42120,5336,1615,12138,1779,10920,3383,77328
2020-09-26,9934058,45.0,43548.0,6050.0,1869.0,14220.0,2507.0,0.0,3204.0,71443.0,38,41802,5567,1648,12232,1809,10920,3435,77450
2020-09-27,9990763,48.0,33779.0,5705.0,1766.0,10635.0,1410.0,0.0,3362.0,56705.0,37,40683,5825,1673,12246,1818,10920,3473,76675
2020-09-28,10074870,36.0,37740.0,4049.0,1494.0,4299.0,1192.0,31785.0,3512.0,84107.0,37,41497,5779,1694,12069,1856,10971,3497,77399
2020-09-29,10139526,47.0,42034.0,7157.0,1647.0,8005.0,2089.0,0.0,3677.0,64656.0,39,42034,6096,1731,11772,1895,9428,3492,76486
2020-09-30,10227833,37.0,38633.0,7119.0,1850.0,14366.0,1798.0,20922.0,3582.0,88307.0,40,41679,6229,1761,11934,1899,10805,3489,77835
2020-10-01,10312364,32.0,46246.0,6933.0,2548.0,13025.0,2503.0,9419.0,3825.0,84531.0,40,41302,6270,1869,11522,1950,10628,3532,77114
2020-10-02,10405331,49.0,53445.0,6988.0,2499.0,12436.0,2673.0,11325.0,3552.0,92967.0,42,42204,6286,1953,10998,2025,10493,3531,77531
2020-10-03,10492969,31.0,49280.0,12884.0,2843.0,16514.0,2563.0,0.0,3523.0,87638.0,40,43022,7262,2092,11326,2033,10493,3576,79844
2020-10-04,10570129,46.0,33131.0,22969.0,2578.0,12504.0,2279.0,0.0,3653.0,77160.0,40,42930,9728,2208,11593,2157,10493,3618,82767
2020-10-05,10656794,50.0,37358.0,12597.0,2257.0,5639.0,1382.0,23480.0,3902.0,86665.0,42,42875,10950,2317,11784,2184,9307,3673,83132
2020-10-06,10748712,45.0,44546.0,14552.0,2677.0,11310.0,2639.0,11998.0,4151.0,91918.0,41,43234,12006,2465,12256,2262,11021,3741,87027
2020-10-07,10852034,40.0,49138.0,14176.0,3677.0,18953.0,2828.0,10491.0,4019.0,103322.0,42,44735,13014,2726,12912,2410,9530,3804,89172
2020-10-08,10970258,46.0,57891.0,17554.0,4458.0,17402.0,4058.0,12423.0,4392.0,118224.0,44,46398,14531,2998,13537,2632,9960,3885,93985
2020-10-09,11087117,38.0,55080.0,13892.0,5372.0,21031.0,4516.0,12788.0,4142.0,116859.0,42,46632,15518,3409,14765,2895,10169,3969,97398
2020-10-10,11198725,66.0,55368.0,15177.0,5724.0,26677.0,4721.0,0.0,3875.0,111608.0,47,47502,15845,3820,16217,3203,10169,4019,100822
2020-10-11,11287326,55.0,46900.0,12891.0,5456.0,15994.0,3483.0,0.0,3822.0,88601.0,49,49469,14406,4232,16715,3375,10169,4043,102457
2020-10-12,11391800,49.0,42082.0,13983.0,4619.0,9212.0,2467.0,27856.0,4206.0,104474.0,48,50144,14604,4569,17226,3530,10794,4087,105001
2020-10-13,11494086,41.0,50124.0,17249.0,5898.0,13626.0,4122.0,7118.0,4108.0,102286.0,48,50940,14989,5029,17556,3742,10097,4081,106482
2020-10-14,11624541,22.0,58442.0,19762.0,7332.0,22965.0,5132.0,11970.0,4830.0,130455.0,45,52270,15787,5551,18130,4071,10308,4196,110358
2020-10-15,11770265,57.0,63537.0,18998.0,8803.0,29757.0,6638.0,13318.0,4616.0,145724.0,47,53076,15993,6172,19895,4440,10436,4228,114287
2020-10-16,11918841,28.0,70175.0,15658.0,10009.0,25634.0,7334.0,15186.0,4552.0,148576.0,45,55233,16245,6834,20552,4842,10778,4287,118818
2020-10-17,12044898,40.0,54832.0,16188.0,10925.0,32139.0,7830.0,0.0,4103.0,126057.0,42,55156,16390,7577,21332,5287,10778,4320,120882
2020-10-18,12165135,51.0,52173.0,16994.0,11705.0,29837.0,5587.0,0.0,3890.0,120237.0,41,55909,16976,8470,23310,5587,10778,4329,125401
2020-10-19,12321999,67.0,67884.0,18821.0,9337.0,14290.0,4325.0,37889.0,4251.0,156864.0,44,59595,17667,9144,24035,5853,12212,4336,132886
2020-10-20,12462175,38.0,61740.0,21371.0,10871.0,20376.0,6868.0,13873.0,5039.0,140176.0,43,61255,18256,9855,25000,6245,13177,4469,138298
2020-10-21,12622413,34.0,60706.0,26705.0,15199.0,27410.0,7595.0,16973.0,5616.0,160238.0,45,61578,19248,10978,25635,6597,13891,4581,142553
2020-10-22,12817977,53.0,79621.0,21255.0,16078.0,40813.0,11287.0,20986.0,5471.0,195564.0,44,63876,19570,12018,27214,7261,14987,4703,149673
2020-10-23,13019457,43.0,81662.0,20556.0,19143.0,42849.0,11242.0,19851.0,6134.0,201480.0,47,65517,20270,13323,29673,7819,15653,4929,157231
2020-10-24,13206353,45.0,78376.0,23042.0,19640.0,45265.0,14714.0,0.0,5814.0,186896.0,47,68880,21249,14568,31549,8803,15653,5174,165922
2020-10-25,13332429,41.0,60975.0,19804.0,21273.0,6616.0,11176.0,0.0,6191.0,126076.0,46,70138,21651,15934,28231,9601,15653,5502,166756
2020-10-26,13574931,183.0,64564.0,20905.0,17007.0,73010.0,8685.0,52188.0,5960.0,242502.0,62,69663,21948,17030,36620,10224,17696,5746,178990
2020-10-27,13768396,95.0,77224.0,22904.0,21989.0,34458.0,11409.0,18418.0,6968.0,193465.0,71,71875,22167,18618,38632,10873,18345,6022,186603
2020-10-28,13983740,63.0,86476.0,24714.0,24988.0,37550.0,14964.0,19765.0,6824.0,215344.0,75,75557,21883,20017,40080,11925,18744,6195,194475
2020-10-29,14220245,20.0,91293.0,23080.0,26829.0,46636.0,16774.0,23580.0,8293.0,236505.0,70,77224,22144,21553,40912,12709,19115,6598,200324
2020-10-30,14477445,93.0,99849.0,24418.0,31079.0,49474.0,18681.0,25595.0,8011.0,257200.0,77,79822,22695,23258,41858,13772,19935,6866,208284
2020-10-31,14680501,56.0,87343.0,21921.0,31756.0,35101.0,19059.0,0.0,7820.0,203056.0,79,81103,22535,24989,40406,14393,19935,7152,210593
2020-11-01,14879676,97.0,77830.0,23268.0,29905.0,46179.0,14177.0,0.0,7719.0,199175.0,87,83511,23030,26222,46058,14821,19935,7371,221035
2020-11-02,15184289,83.0,81808.0,18973.0,22253.0,106091.0,12097.0,55019.0,8289.0,304613.0,72,85975,22754,26971,50784,15309,20340,7703,229908
2020-11-03,15472977,78.0,124767.0,20048.0,28241.0,72601.0,15352.0,18669.0,8932.0,288688.0,70,92767,22346,27864,56233,15872,20375,7984,243512
2020-11-04,15633732,154.0,100264.0,25202.0,30548.0,-46121.0,17214.0,25042.0,8452.0,160755.0,83,94736,22416,28659,44280,16193,21129,8217,235713
2020-11-05,15929028,57.0,128081.0,24166.0,34502.0,57820.0,19990.0,21908.0,8772.0,295296.0,88,99992,22571,29755,45878,16653,20890,8285,244112
2020-11-06,16231107,62.0,127058.0,23319.0,37802.0,60952.0,21506.0,22516.0,8864.0,302079.0,84,103879,22414,30715,47518,17056,20451,8407,250523
2020-11-07,16542539,56.0,127065.0,24998.0,39809.0,86655.0,23399.0,0.0,9450.0,311432.0,84,109553,22853,31866,54882,17676,20451,8640,266005
2020-11-08,16779314,76.0,119674.0,20596.0,32614.0,38562.0,16017.0,0.0,9236.0,236775.0,81,115531,22472,32253,53794,17939,20451,8856,271377
2020-11-09,17040586,36.0,116956.0,21375.0,25269.0,21424.0,13363.0,52386.0,10463.0,261272.0,74,120552,22815,32684,41699,18120,20074,9167,265185
2020-11-10,17280998,50.0,136555.0,20433.0,35090.0,22613.0,15332.0,0.0,10339.0,240412.0,70,122236,22870,33662,34558,18117,17407,9368,258289
2020-11-11,17587853,46.0,147683.0,23001.0,32961.0,36406.0,18487.0,36491.0,11780.0,306855.0,55,129010,22555,34007,46347,18299,19043,9843,279160
2020-11-12,17903628,32.0,158797.0,33517.0,37977.0,32558.0,21866.0,19511.0,11517.0,315775.0,51,133398,23891,34503,42739,18567,18701,10236,282086
2020-11-13,18232201,38.0,179518.0,27330.0,40902.0,24135.0,23542.0,21371.0,11737.0,328573.0,48,140893,24464,34946,37479,18858,18537,10646,285871
2020-11-14,18526041,27.0,164050.0,26893.0,37249.0,31957.0,22461.0,0.0,11203.0,293840.0,44,146176,24735,34580,29665,18724,18537,10896,283357
2020-11-15,18781431,24.0,139717.0,24990.0,33977.0,27192.0,16947.0,0.0,12543.0,255390.0,36,149039,25363,34775,28041,18857,18537,11369,286017
2020-11-16,19055492,35.0,153087.0,21387.0,27352.0,10050.0,10824.0,38273.0,13053.0,274061.0,36,154201,25364,35073,26416,18494,16521,11739,287844
2020-11-17,19358955,22.0,164646.0,20071.0,32191.0,45603.0,14419.0,13159.0,13352.0,303463.0,32,158214,25313,34658,29700,18364,18401,12169,296851
2020-11-18,19660004,24.0,171969.0,19632.0,34280.0,28844.0,17561.0,15318.0,13421.0,301049.0,29,161683,24831,34847,28620,18231,15376,12404,296022
2020-11-19,19984304,35.0,192303.0,22932.0,36176.0,20789.0,22609.0,16233.0,13223.0,324300.0,29,166470,23319,34590,26939,18338,14908,12647,297239
2020-11-20,20318877,55.0,201667.0,20284.0,37239.0,23264.0,23648.0,15156.0,13260.0,334573.0,32,169634,22313,34066,26814,18353,14020,12865,298097
2020-11-21,20607027,78.0,179821.0,19922.0,34764.0,17670.0,22964.0,0.0,12931.0,288150.0,39,171887,21317,33711,24773,18425,14020,13112,297284
2020-11-22,20842644,89.0,146587.0,18680.0,28337.0,13130.0,15741.0,0.0,13053.0,235617.0,48,172869,20415,32906,22764,18252,14020,13185,294459
2020-11-23,21116931,104.0,181511.0,15473.0,22927.0,5062.0,10864.0,25886.0,12460.0,274287.0,58,176929,19571,32273,22052,18258,12250,13100,294491
2020-11-24,21374552,87.0,173562.0,11321.0,23227.0,9921.0,13554.0,12228.0,13721.0,257621.0,67,178203,18321,30993,16954,18134,12117,13153,287942
2020-11-25,21658429,111.0,180214.0,18247.0,25852.0,16755.0,18633.0,10222.0,13843.0,283877.0,80,179381,18123,29789,15227,18288,11389,13213,285489
2020-11-26,21883850,87.0,117250.0,17564.0,29001.0,13001.0,22268.0,12289.0,13961.0,225421.0,87,168659,17356,28764,14115,18239,10826,13318,271364
2020-11-27,22202203,106.0,214637.0,14784.0,28342.0,12774.0,22806.0,10853.0,14051.0,318353.0,95,170512,16570,27493,12616,18119,10211,13431,269047
2020-11-28,22460332,98.0,168226.0,15916.0,26315.0,12477.0,21695.0,0.0,13402.0,258129.0,97,168855,15998,26286,11874,17937,10211,13499,264758
2020-11-29,22670982,142.0,140344.0,12194.0,20646.0,9763.0,14611.0,0.0,12950.0,210650.0,105,167963,15071,25187,11393,17776,10211,13484,261191
2020-11-30,22903530,103.0,154918.0,12375.0,16376.0,4307.0,11169.0,19979.0,13321.0,232548.0,105,164164,14629,24251,11285,17819,9367,13607,255228
2020-12-01,23177755,91.0,197116.0,13486.0,19347.0,8443.0,13604.0,8257.0,13881.0,274225.0,105,167529,14938,23697,11074,17827,8800,13630,257600
2020-12-02,23465409,122.0,196165.0,16208.0,20709.0,14228.0,17270.0,9331.0,13621.0,287654.0,107,169808,14647,22962,10713,17632,8673,13598,258140
2020-12-03,23782778,112.0,220231.0,14925.0,23219.0,12787.0,22046.0,10127.0,13922.0,317369.0,111,184520,14270,22136,10683,17600,8364,13593,271275
2020-12-04,24115829,139.0,235375.0,16381.0,24110.0,11511.0,23449.0,8745.0,13341.0,333051.0,115,187482,14498,21532,10502,17692,8063,13491,273375
2020-12-05,24422987,130.0,222009.0,15616.0,21052.0,12882.0,23318.0,0.0,12151.0,307158.0,120,195165,14455,20780,10560,17924,8063,13312,280379
2020-12-06,24678928,106.0,179327.0,17344.0,18887.0,10949.0,17767.0,0.0,11561.0,255941.0,115,200734,15191,20529,10730,18375,8063,13114,286849
2020-12-07,24947183,98.0,195461.0,14766.0,13679.0,3411.0,12332.0,17681.0,10827.0,268255.0,114,206526,15532,20143,10602,18541,7734,12758,291950
2020-12-08,25240730,116.0,227057.0,12416.0,14837.0,14044.0,14054.0,0.0,11023.0,293547.0,118,210804,15379,19499,11402,18605,6555,12349,294711
2020-12-09,25541725,116.0,216015.0,16623.0,12755.0,14675.0,20815.0,9773.0,10223.0,300995.0,117,213639,15439,18363,11466,19112,6618,11864,296617
2020-12-10,25872784,130.0,236944.0,21078.0,16998.0,13872.0,23679.0,7955.0,10403.0,331059.0,119,216027,16318,17474,11621,19345,6308,11361,298572
2020-12-11,26215550,104.0,238910.0,21759.0,18726.0,13489.0,29875.0,10519.0,9384.0,342766.0,114,216532,17086,16705,11903,20263,6561,10796,299960
2020-12-12,26532435,108.0,224534.0,21545.0,19902.0,13947.0,28438.0,0.0,8411.0,316885.0,111,216893,17933,16541,12055,20994,6561,10262,301350
2020-12-13,26799800,120.0,191597.0,18527.0,17937.0,11533.0,20200.0,0.0,7451.0,267365.0,113,218645,18102,16405,12139,21342,6561,9675,302982
2020-12-14,27090508,107.0,209840.0,20372.0,12025.0,3192.0,16362.0,21309.0,7501.0,290708.0,114,220700,18903,16169,12107,21918,7079,9199,306189
2020-12-15,27394565,115.0,226316.0,18598.0,14839.0,11725.0,14432.0,10328.0,7704.0,304057.0,114,220594,19786,16169,11776,21972,8555,8725,307691
2020-12-16,27736430,97.0,234809.0,25262.0,17568.0,17720.0,27728.0,11078.0,7603.0,341865.0,112,223279,21020,16856,12211,22959,8741,8351,313529
2020-12-17,28095429,114.0,240252.0,35495.0,18233.0,18398.0,26923.0,12131.0,7453.0,358999.0,109,223751,23080,17033,12858,23423,9338,7930,317521
2020-12-18,28456134,97.0,247951.0,28668.0,15401.0,15875.0,33777.0,11815.0,7121.0,360705.0,108,225043,24067,16558,13199,23980,9523,7606,320083
2020-12-19,28760799,148.0,205851.0,27212.0,16305.0,17428.0,31300.0,0.0,6421.0,304665.0,114,222374,24876,16044,13696,24389,9523,7322,318338
2020-12-20,29041251,106.0,187197.0,36106.0,15102.0,12858.0,22771.0,0.0,6312.0,280452.0,112,221745,27388,15639,13885,24756,9523,7159,320207
2020-12-21,29333307,114.0,196860.0,33446.0,10869.0,5960.0,16643.0,22013.0,6151.0,292056.0,113,219891,29255,15474,14281,24796,9624,6966,320400
2020-12-22,29637912,93.0,205936.0,37009.0,13316.0,11861.0,19528.0,10654.0,6208.0,304605.0,110,216979,31885,15256,14300,25524,9670,6753,320478
2020-12-23,29971075,83.0,221440.0,39359.0,13908.0,14986.0,24740.0,12386.0,6261.0,333163.0,108,215070,33899,14733,13909,25097,9857,6561,319235
2020-12-24,30314098,98.0,212947.0,39186.0,18039.0,21718.0,32195.0,12662.0,6178.0,343023.0,106,211169,34427,14706,14384,25851,9933,6379,316953
2020-12-25,30545085,93.0,127172.0,32869.0,19037.0,20262.0,25533.0,0.0,6021.0,230987.0,105,193915,35027,15225,15010,24673,8245,6222,298422
2020-12-26,30831173,100.0,217438.0,34837.0,10405.0,3093.0,14455.0,0.0,5760.0,286088.0,98,195570,36116,14382,12963,22266,8245,6127,295768
2020-12-27,31036731,105.0,135956.0,32436.0,8937.0,8867.0,13755.0,0.0,5502.0,205558.0,98,188250,35592,13502,12392,20978,8245,6012,285069
2020-12-28,31304617,104.0,173302.0,41447.0,8581.0,3106.0,10976.0,24462.0,5908.0,267886.0,97,184884,36735,13175,11985,20169,8595,5977,281616
2020-12-29,31619753,78.0,205978.0,53287.0,11210.0,11494.0,12892.0,14089.0,6108.0,315136.0,94,184890,39060,12874,11932,19221,9086,5963,283120
2020-12-30,31976539,92.0,218293.0,50238.0,16202.0,26514.0,22459.0,16716.0,6272.0,356786.0,96,184441,40614,13202,13579,18895,9704,5964,286495
2020-12-31,32448187,90.0,315084.0,56007.0,23477.0,20002.0,32552.0,18047.0,6389.0,471648.0,95,199032,43017,13978,13334,18946,10473,5994,304870
2021-01-01,32751436,78.0,178908.0,53484.0,22210.0,19358.0,22924.0,0.0,6287.0,303249.0,92,206423,45962,14432,13205,18573,10473,6032,315193
2021-01-02,33115702,82.0,272281.0,57877.0,11825.0,3466.0,12690.0,0.0,6045.0,364266.0,90,214257,49254,14635,13258,18321,10473,6073,326361
2021-01-03,33417297,77.0,203391.0,55116.0,14245.0,12491.0,10315.0,0.0,5960.0,301595.0,86,223891,52494,15393,13776,17830,10473,6138,340081
2021-01-04,33723235,122.0,185516.0,58919.0,10798.0,4084.0,9847.0,30579.0,6073.0,305938.0,88,225636,54990,15710,13916,17668,11347,6162,345517
2021-01-05,34095206,96.0,232864.0,61093.0,15375.0,20833.0,11897.0,23700.0,6113.0,371971.0,91,229477,56105,16305,15250,17526,12720,6163,353636
2021-01-06,34490696,144.0,259760.0,62554.0,20326.0,25186.0,21237.0,0.0,6283.0,395490.0,98,235401,57864,16894,15060,17352,10332,6164,359165
2021-01-07,34945203,161.0,286254.0,52798.0,18416.0,21767.0,26391.0,42360.0,6360.0,454507.0,109,231282,57406,16171,15312,16472,13806,6160,356717
2021-01-08,35418551,130.0,304077.0,68196.0,17529.0,19860.0,31849.0,25456.0,6251.0,473348.0,116,249163,59508,15502,15384,17747,17442,6155,381016
2021-01-09,35814314,165.0,264752.0,60075.0,19976.0,20177.0,24694.0,0.0,5924.0,395763.0,128,248088,59822,16666,17771,19461,17442,6138,385516
2021-01-10,36137794,128.0,210849.0,55020.0,18625.0,15944.0,16946.0,0.0,5968.0,323480.0,135,249153,59808,17292,18264,20409,17442,6139,388642
2021-01-11,36484675,141.0,203969.0,46298.0,12530.0,3816.0,12497.0,61422.0,6208.0,346881.0,138,251789,58005,17540,18226,20787,21848,6158,394491
2021-01-12,36831043,251.0,221814.0,45656.0,14242.0,19757.0,12802.0,25438.0,6408.0,346368.0,160,250211,55800,17378,18072,20917,22097,6200,390834
2021-01-13,37212717,176.0,229344.0,47663.0,15773.0,23932.0,19600.0,38869.0,6317.0,381674.0,165,245866,53672,16727,17893,20683,27649,6205,388860
2021-01-14,37603431,241.0,235581.0,48801.0,17243.0,21335.0,25164.0,35878.0,6471.0,390714.0,176,238627,53101,16560,17832,20507,26723,6221,379747
2021-01-15,38011039,214.0,244997.0,55886.0,16144.0,21317.0,22368.0,40197.0,6485.0,407608.0,188,230187,51343,16362,18040,19153,28829,6254,370355
2021-01-16,38332874,218.0,217683.0,41437.0,16310.0,21409.0,18678.0,0.0,6100.0,321835.0,196,223462,48680,15838,18216,18294,28829,6280,359794
2021-01-17,38597442,251.0,176559.0,38674.0,12544.0,16642.0,13882.0,0.0,6016.0,264568.0,213,218564,46345,14969,18315,17856,28829,6286,351378
